name,loc,style,size,price,foc
纳帕名门  ,"123.367059789,41.791108548", 3室2厅 , 129,190,11
金地檀溪  ,, 2室2厅 , 87.21,130,37
格林观堂一期  ,"123.397588035,41.7479598771", 3室2厅 , 130.24,245,10
雍熙金园  ,"123.514657521,41.7559905968", 4室2厅 , 168.05,155,7
荣盛爱家郦都  ,"123.439556733,41.7400082873", 2室1厅 , 91.68,112,18
月星  ,, 2室1厅 , 67.2,68,39
龙湖花千树  ,"123.339179462,41.8166461014", 2室2厅 , 89,120,7
依云北郡B区  ,"123.396080409,41.8674930805", 6室2厅 , 86.52,90,19
九洲湾景汇  ,"123.386627257,41.7068532016", 4室2厅 , 144.44,258,40
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 95.09,62,37
龙湖唐宁ONE  ,"116.759347462,23.4088492262", 2室2厅 , 92.4,175,1
第一城G组团  ,"123.353059079,41.8133700476", 2室2厅 , 119.02,158,0
华新名筑  ,"123.464924159,41.7123811672", 2室1厅 , 58.65,55.5,12
五爱社区  ,"123.450497601,41.7917498617", 2室1厅 , 50.8,69,2
首创光和城  ,"123.4707846,41.7031941873", 2室2厅 , 77.8,73,25
宏伟小区  ,"123.356440735,41.7901976594", 2室2厅 , 58.8,46,10
新华壹品B区  ,"123.48532257,41.838039235", 2室1厅 , 70.6,72,1
格林生活坊一期  ,"123.399860338,41.7523981056", 3室2厅 , 116.9,170,6
鑫丰中心里  ,"123.384683055,41.8168643666", 2室2厅 , 99.42,130,1
河畔花园   ,"123.44647624,41.7626893176", 5室3厅 , 322.88,550,16
河畔花园   ,"123.44647624,41.7626893176", 5室3厅 , 322.88,550,3
鑫科苑  ,"123.492296805,41.7522674167", 5室3厅 , 136.09,136,0
深航翡翠城  ,"123.404270877,41.7559704772", 4室2厅 , 155,255,3
未来城  ,"123.445690179,41.7897789673", 3室1厅 , 94,130,34
万科春河里  ,"123.437241486,41.7848917793", 3室1厅 , 96.01,240,51
格林生活坊三期  ,"123.403824342,41.7530579154", 2室2厅 , 91.27,157,7
旭辉御府  ,"123.453896668,41.6959667556", 2室2厅 , 96.49,115,25
中海国际社区二期  ,"123.414082403,41.7458402866", 2室1厅 , 72.53,125,23
万科金域蓝湾  ,"123.496458757,41.7532438511", 3室2厅 , 138.25,229,4
中海康城橙郡  ,"123.47074017,41.7069392249", 2室2厅 , 86.87,116,5
香檀1917  ,"123.476122921,41.8129691004", 2室2厅 , 103,123,1
河畔花园  ,"123.44647624,41.7626893176", 3室2厅 , 205,160,1
长白新城  ,"123.389032465,41.7474797493", 2室2厅 , 109.6,100,86
卓越平方小区  ,"123.467148453,41.7132492923", 2室1厅 , 75.55,48,48
万科铂萃园  ,"123.453252966,41.7653534138", 4室2厅 , 268.28,560,16
阳光尚城一期  ,"123.40501631,41.8769918804", 4室2厅 , 85.92,76.5,23
茂泉小区  ,"123.447574534,41.7941425917", 2室1厅 , 87.5,70,6
梧桐馨园  ,"123.486641833,41.8448736724", 3室2厅 , 85.79,65,33
金生社区  ,"123.4509845,41.7819816191", 2室1厅 , 71.32,83,4
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 100.53,67,89
中海国际社区二期  ,"123.414082403,41.7458402866", 4室2厅 , 151.85,285,61
同方世纪大厦  ,"123.463585821,41.7238087607", 1室0厅 , 46.64,38,125
晋斯豪庭  ,"123.386456456,41.7851943861", 2室2厅 , 123.75,95,23
城中艺景  ,"123.466725917,41.8248084106", 2室2厅 , 93.79,115,12
半岛公馆  ,"123.402252419,41.7432407259", 4室1厅 , 268,290,34
世茂新五里河  ,"123.441323874,41.764121994", 3室2厅 , 193.04,300,10
凯旋门  ,"123.388536671,41.7973709468", 2室2厅 , 89.06,83,39
华润幸福里四期  ,"123.406232756,41.7498327453", 2室1厅 , 83.06,158,8
LOHAS上院  ,"123.461907555,41.7265370612", 2室2厅 , 85.29,80,29
泰荣湾  ,"123.532310217,41.7544388386", 2室1厅 , 67.25,70,9
名流印象四期  ,"123.473389421,41.7385789125", 1室1厅 , 63.45,66,4
金地国际花园  ,"123.492244161,41.7499846845", 3室2厅 , 222,278,1
旭辉御府  ,"123.453896668,41.6959667556", 2室2厅 , 65.51,74,13
万科城二期  ,"123.398145174,41.7557053445", 3室2厅 , 222,400,19
金地檀郡  ,"123.44971877,41.7357112666", 3室2厅 , 158,300,3
恒大城一期  ,"123.406544953,41.8853822472", 3室2厅 , 128.96,110,30
碧桂园银河城聆涛  ,"123.348774215,41.7564508355", 3室2厅 , 124.02,110,18
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 98.94,75,62
凯旋门  ,"123.388536671,41.7973709468", 3室2厅 , 136.68,260,10
中海国际社区三期明珠  ,"123.42189771,41.7464514168", 4室2厅 , 194.7,350,6
旭辉御府  ,"123.453896668,41.6959667556", 2室2厅 , 67.76,80,74
金地棕榈岛  ,"123.523164871,41.7631050611", 3室2厅 , 119.65,155,3
秀山小区  ,, 2室2厅 , 117.9,90,3
城建乾元  ,"123.469310171,41.7692342186", 1室1厅 , 60.03,53,78
名流印象四期  ,"123.473389421,41.7385789125", 1室1厅 , 68.05,73,10
保利达江湾城二期  ,"123.462420373,41.7541400285", 1室1厅 , 50.15,75,13
华发首府  ,"123.46650549,41.7396333202", 3室2厅 , 139.23,197,7
银河湾家园  ,"123.401375598,41.7449342072", 2室2厅 , 87,120,3
康都  ,"123.485885206,41.8421307077", 1室1厅 , 54.57,45,2
万恒东方俪城二期  ,"123.486746777,41.8306254977", 1室1厅 , 71.66,61,10
广宜三小区  ,"123.456248337,41.8135191574", 3室2厅 , 135,84,15
向善家园  ,, 2室1厅 , 63.6,75,1
万科鹿特丹  ,"123.40598605,41.735764965", 2室2厅 , 92,163,10
第一城E组团  ,"123.353059079,41.8133700476", 2室2厅 , 99.09,126,1
顺通社区  ,"123.44805479,41.7893230682", 2室2厅 , 61.32,85,3
万科金域华府  ,"123.398081606,41.9044272942", 2室1厅 , 75,70,12
绿城全运村锦兰苑A区  ,"123.479581598,41.682902401", 3室2厅 , 130.31,178,2
万科城三期  ,"123.398145174,41.7557053445", 2室2厅 , 100.33,180,11
金地滨河国际·上城  ,"120.180126139,30.2323576392", 3室2厅 , 112.6,195,1
圣水苑  ,"123.412435417,41.7583470515", 2室2厅 , 125.11,190,7
万科鹿特丹  ,"123.40598605,41.735764965", 2室1厅 , 97.69,175,14
越秀星汇蓝海  ,"123.392916381,41.7443826647", 3室2厅 , 96.31,140,20
中海国际社区三期明珠  ,"123.42189771,41.7464514168", 2室2厅 , 107,180,17
金地长青湾·丹陛  ,"123.518265266,41.7599597196", 3室2厅 , 137.2,215,6
SR国际新城  ,"123.458870231,41.738396671", 3室2厅 , 158.53,120,144
兰亭花园  ,, 3室2厅 , 64.67,52,40
世茂新五里河  ,"123.441323874,41.764121994", 1室1厅 , 83.63,110,50
郡原小石城  ,"123.410913375,41.6972703469", 3室2厅 , 93.1,83,98
新湖中国印象  ,"123.392895764,41.8137865481", 3室2厅 , 125,188,7
金地滨河国际  ,"123.521829305,41.7545387777", 2室2厅 , 86.11,108,6
河畔新城一期  ,"123.484844064,41.7540165766", 3室2厅 , 127,135,25
巴塞罗那一期  ,"123.385399602,41.8038746497", 2室2厅 , 91.28,138,3
银亿万万城  ,"123.40646661,41.8912208949", 2室1厅 , 58.88,44,10
春田小区  ,"123.451094652,41.7720030752", 2室1厅 , 106,89,57
锦联左岸  ,"123.477345617,41.8257058204", 2室2厅 , 91.23,101,13
恒大城一期  ,"123.406544953,41.8853822472", 3室2厅 , 118.45,105,11
在水一方西园  ,"123.509419668,41.7578939395", 3室2厅 , 141.21,98,313
万科城四期  ,"123.398145174,41.7557053445", 3室2厅 , 166.94,360,20
文萃苑小区  ,, 2室2厅 , 107.41,74,47
佳园新村  ,"123.456014015,41.7432845231", 2室1厅 , 55.76,43,59
新华佰代宜居  ,"123.449372517,41.7346498813", 1室1厅 , 50.69,65,48
翰林家园  ,"123.477930519,41.8219700491", 3室2厅 , 142.29,125,7
名流印象四期  ,"123.473389421,41.7385789125", 3室2厅 , 137.1,153,65
中海和平之门  ,"123.4201469,41.7354826197", 3室2厅 , 125.78,188,54
世茂新五里河  ,"123.441323874,41.764121994", 2室2厅 , 111.49,160,25
首创国际城  ,"123.45412981,41.7393217732", 2室2厅 , 103.87,108,86
中海康城橙郡  ,"123.47074017,41.7069392249", 3室2厅 , 124.39,168,27
中海康城橙郡  ,"123.47074017,41.7069392249", 2室2厅 , 87.59,115.6,7
中海康城橙郡  ,"123.47074017,41.7069392249", 2室2厅 , 87.59,115.6,4
泛美华庭  ,"123.458637403,41.7453469874", 3室2厅 , 127.12,136,22
春田小区  ,"123.451094652,41.7720030752", 2室2厅 , 101.95,90,21
万科城二期  ,"123.398145174,41.7557053445", 3室2厅 , 161.53,265,11
佳园新村  ,"123.456014015,41.7432845231", 2室2厅 , 118.71,110,2
伊丽雅特湾一期   ,"123.447878274,41.7454820611", 4室2厅 , 173,220,35
中海国际社区一期  ,"123.42189771,41.7464514168", 3室2厅 , 140.95,234,14
恒大绿洲二期  ,"123.338061305,41.7512948539", 5室2厅 , 152.93,125,9
中海国际社区五期  ,"123.421240077,41.7444339992", 2室2厅 , 97.8,176,8
银亿格兰郡  ,"123.402558492,41.889291059", 2室2厅 , 85.67,85,17
名流公馆  ,"123.43333034,41.741717592", 3室2厅 , 126.86,150,13
格林英郡  ,"123.398062037,41.7313954715", 2室2厅 , 72.64,72,4
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 93.37,78,7
格林生活坊二期  ,"123.398218216,41.751452183", 4室3厅 , 165.58,350,3
华发首府  ,"123.46650549,41.7396333202", 3室2厅 , 137.9,220,1
深航翡翠城  ,"123.404270877,41.7559704772", 4室2厅 , 155.13,251,0
金海园  ,"123.489781853,41.7546439097", 3室2厅 , 148.23,163,1
万恒东方俪城三期  ,"123.486746777,41.8306254977", 3室2厅 , 118.32,135,1
鑫丰俪城  ,"123.379785482,41.817982774", 2室2厅 , 100,105,1
第一城D组团  ,"123.353059079,41.8133700476", 3室2厅 , 129,132,0
第一城G组团  ,"123.353059079,41.8133700476", 2室2厅 , 78.9,96,1
沿海赛洛城  ,"123.466932152,41.7359842248", 2室1厅 , 62.76,62,4
万恒东方俪城四期  ,"123.486746777,41.8306254977", 2室2厅 , 90.43,90,1
鑫丰国际  ,"123.390925798,41.8106075319", 3室2厅 , 120,113,3
第一城B组团  ,"123.353059079,41.8133700476", 2室1厅 , 67.63,69,2
赛斯家园  ,"123.393251985,41.804652005", 3室2厅 , 117.4,135,1
中海和平之门  ,"123.4201469,41.7354826197", 2室2厅 , 90.4,150,7
格林英郡  ,"123.398062037,41.7313954715", 3室2厅 , 108.84,117,2
尚品天城  ,"123.468262596,41.8196793909", 3室2厅 , 112,150,0
锦绣江南  ,"123.467625065,41.7721605513", 4室2厅 , 143.01,95,117
万科城一期  ,"123.398145174,41.7557053445", 3室2厅 , 128.82,299,14
新湖明珠城  ,"123.391694839,41.8184772973", 3室2厅 , 126,240,22
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 90.84,78,6
金地国际花园  ,"123.492244161,41.7499846845", 3室2厅 , 119.34,128,21
泛美华庭  ,"123.458637403,41.7453469874", 1室1厅 , 64,65,27
万科新榆公馆  ,"123.438555477,41.7217666394", 1室1厅 , 84.98,60,105
金地长青湾  ,"123.518265266,41.7599597196", 5室2厅 , 367.47,550,20
第一城G组团  ,"123.353059079,41.8133700476", 2室1厅 , 78.9,93,3
新加坡城  ,"123.401336371,41.7349047686", 1室1厅 , 60.24,86,8
梧景新村  ,"123.411432101,41.8851631076", 4室2厅 , 172.15,127,0
金生社区  ,"123.4509845,41.7819816191", 3室2厅 , 112.71,111,34
格林生活坊一期  ,"123.399860338,41.7523981056", 3室2厅 , 124.17,200,14
万恒领域  ,"123.501422133,41.8377700935", 1室2厅 , 74.47,63,22
御景新世界  ,"123.429701663,41.7577334825", 3室2厅 , 194,585,13
御泉华庭  ,"123.469293676,41.8217831815", 3室2厅 , 131.01,165,13
艾格尔e会展  ,, 2室2厅 , 66.78,80,18
新华壹品A区  ,"123.485074189,41.8407494166", 3室2厅 , 116.18,109,6
锦联左岸  ,"123.477345617,41.8257058204", 2室1厅 , 91.23,105,3
小北关街27  ,"123.459817897,41.8181047718", 4室2厅 , 142,75,18
什德小区  ,, 2室1厅 , 62.75,48,13
六合社区  ,, 2室1厅 , 74,63,1
塞纳家园  ,"123.509525339,41.7533209851", 2室2厅 , 87,87,24
府城铭邸  ,, 2室1厅 , 61.06,52,12
华府丹郡  ,"123.395153421,41.6839251239", 2室2厅 , 73.06,64,3
浅草绿阁六期枫丹白露  ,"123.482715768,41.845129292", 2室1厅 , 80,118,1
华新名筑  ,"123.464924159,41.7123811672", 2室2厅 , 75.15,69,8
康都  ,"123.485885206,41.8421307077", 2室1厅 , 59.44,48,2
金地檀溪  ,, 3室2厅 , 123.2,156,30
第一城B组团  ,"123.353059079,41.8133700476", 2室1厅 , 98.79,98,23
鑫丰雍景豪城  ,"123.3834333,41.8188636465", 2室2厅 , 108.44,163,6
中海国际社区四期  ,"123.42189771,41.7464514168", 2室2厅 , 88,158,7
万科新榆公馆  ,"123.438555477,41.7217666394", 2室1厅 , 71.03,64,70
月星  ,, 3室2厅 , 76.18,67,24
世茂新五里河  ,"123.441323874,41.764121994", 3室2厅 , 141.2,200,7
万科新榆公馆  ,"123.438555477,41.7217666394", 2室2厅 , 95.5,76,39
万科新榆公馆  ,"123.438555477,41.7217666394", 2室1厅 , 95.5,78,25
凯旋门  ,"123.388536671,41.7973709468", 2室1厅 , 91.84,115,30
华新名筑  ,"123.464924159,41.7123811672", 2室2厅 , 75.15,64,36
SR国际新城  ,"123.458870231,41.738396671", 3室2厅 , 139.47,145,18
格林馨港湾  ,"123.502975835,41.7515733909", 2室2厅 , 90.96,110,12
越秀星汇蓝海  ,"123.392916381,41.7443826647", 2室2厅 , 81,120,1
汇景新世界  ,"123.429527888,41.7609282385", 3室1厅 , 166,270,10
坤泰新界  ,"123.482470289,41.7445146726", 2室2厅 , 94.09,90,0
河畔花园  ,"123.44647624,41.7626893176", 4室2厅 , 269.68,225,76
和泓国际  ,"123.411062535,41.7424075279", 2室2厅 , 96,135,36
新里摩尔公馆  ,"123.505848285,41.8446975294", 2室2厅 , 82,69,4
月星  ,, 2室2厅 , 103.24,98,9
万科新榆公馆  ,"123.438555477,41.7217666394", 2室2厅 , 83.37,67,28
依云北郡B区  ,"123.396080409,41.8674930805", 2室2厅 , 94.46,98,6
华发岭南荟  ,"123.496289684,41.7451555931", 3室2厅 , 119.59,175,26
龙腾金荷苑  ,"123.387708115,41.8670997616", 3室2厅 , 141.87,100,0
正大世纪家园  ,"123.372785953,41.8166801662", 3室2厅 , 121.49,97,1
格林英郡  ,"123.398062037,41.7313954715", 2室1厅 , 72.64,70,2
第五大道花园  ,"123.469323482,41.7747212688", 1室0厅 , 51.87,37,121
尚景新世界  ,"123.435776893,41.7558413886", 3室2厅 , 164.39,379,9
林韵春天  ,"123.510062495,41.8462796149", 2室1厅 , 71.45,47,56
御泉华庭  ,"123.469293676,41.8217831815", 2室2厅 , 92.78,108,0
大华水岸府邸  ,"101.216193873,36.7071507334", 3室2厅 , 107.77,120,3
LOHAS上院  ,"123.461907555,41.7265370612", 2室1厅 , 85.23,85,6
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 91.5,65,9
新湖明珠城  ,"123.391694839,41.8184772973", 2室1厅 , 65.28,82,4
廊桥国际  ,"123.465061709,41.7099014811", 2室1厅 , 75.41,62,1
其仕郡  ,"123.368324505,41.8184236089", 2室1厅 , 84.98,110,2
泊岸华庭  ,"123.451181716,41.7844939711", 3室2厅 , 134.91,160,162
艾特商务花园  ,"123.431417192,41.7704906367", 4室2厅 , 221.05,110,48
SR国际新城  ,"123.458870231,41.738396671", 3室2厅 , 122,113,11
郡原小石城  ,"123.410913375,41.6972703469", 4室2厅 , 124.5,86,28
中海国际社区三期学府  ,"123.42189771,41.7464514168", 2室2厅 , 100.04,172,2
万科新里程  ,"123.513544428,41.7492344647", 3室2厅 , 125.88,136,8
欧尚一品  ,"123.388603127,41.8073704332", 2室2厅 , 93.31,130,1
阳光新嘉园  ,"123.427338929,41.7019648983", 2室2厅 , 84.02,53,50
天河家园三期  ,"123.406233519,41.7462601421", 3室1厅 , 87.7,120,6
万科金域蓝湾  ,"123.496458757,41.7532438511", 2室2厅 , 93.67,158,6
阳光尚城三期  ,"123.401138363,41.8731572295", 3室1厅 , 112.27,100,13
世茂新五里河  ,"123.441323874,41.764121994", 5室2厅 , 236.75,308,41
依云北郡C区  ,"123.396368496,41.8694301582", 4室3厅 , 142.8,95,59
华明小区  ,"123.449158587,41.796353191", 2室1厅 , 55.3,35,129
金生社区  ,"123.4509845,41.7819816191", 2室1厅 , 60.87,61,41
老干部休养所  ,, 2室1厅 , 59.18,52,40
依云北郡B区  ,"123.396080409,41.8674930805", 4室2厅 , 81.39,81,16
银亿万万城  ,"123.40646661,41.8912208949", 3室1厅 , 130.65,130,7
汇景新世界  ,"123.429527888,41.7609282385", 3室2厅 , 167.44,298,26
恒大城一期  ,"123.406544953,41.8853822472", 5室3厅 , 182,135,49
万科城二期  ,"123.398145174,41.7557053445", 2室2厅 , 102.04,175,9
梧桐园  ,"123.481758902,41.8446417372", 3室2厅 , 77,47,19
华锐桃源欣城  ,"123.407480505,41.880991398", 3室2厅 , 142.44,120,22
杏林社区  ,"123.443527162,41.8030653236", 2室1厅 , 66.03,53,13
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 91.64,68,23
阳光新嘉园  ,"123.427338929,41.7019648983", 3室2厅 , 113.53,72,47
金地檀溪  ,, 2室2厅 , 87.14,121,11
锦园  ,"123.447593664,41.7314358192", 1室1厅 , 45.98,48.5,2
首创国际城  ,"123.45412981,41.7393217732", 3室2厅 , 135.81,150,18
爵仕观邸  ,"123.381692321,41.8009565711", 3室2厅 , 103.55,130,21
依云北郡D区  ,"123.39346634,41.869360057", 2室1厅 , 77.96,51,165
远洋天地  ,"123.408664086,41.7568009468", 3室2厅 , 126.07,220,19
金地滨河国际  ,"123.521829305,41.7545387777", 2室2厅 , 86.54,107,10
保利达江湾城二期  ,"123.462420373,41.7541400285", 3室2厅 , 135.02,198,9
万科新榆公馆  ,"123.438555477,41.7217666394", 2室2厅 , 53.87,51,144
名流印象四期  ,"123.473389421,41.7385789125", 1室1厅 , 68.05,72,5
锦园  ,"123.447593664,41.7314358192", 2室1厅 , 76,71,6
伊湾尊府  ,"123.495184961,41.7465434269", 2室2厅 , 100.55,106,6
新加坡城  ,"123.401336371,41.7349047686", 2室2厅 , 91,153,2
郡原小石城  ,"123.410913375,41.6972703469", 3室2厅 , 87.22,60,27
金地名京一期  ,"123.376277363,41.8235251907", 2室1厅 , 80.12,113,2
万科明天广场  ,"123.463404667,41.7301005716", 2室1厅 , 93.4,128,14
鑫科苑  ,"123.492296805,41.7522674167", 3室2厅 , 167.06,170,0
移动馨苑  ,"123.444882404,41.7441808425", 3室2厅 , 157.63,155,1
华润幸福里  ,"123.406232756,41.7498327453", 3室2厅 , 119.33,320,1
向善家园  ,, 1室1厅 , 64.25,68,4
绿苑小区  ,"123.464321912,41.8239689556", 3室2厅 , 130,118,1
鑫丰俪城  ,"123.379785482,41.817982774", 2室2厅 , 86.31,95,1
宏发三千院  ,"123.351190984,41.7713159757", 2室1厅 , 53.15,42,1
维华国际  ,, 2室2厅 , 89.46,145,1
保利达江湾城一期  ,"123.462420373,41.7541400285", 2室2厅 , 123.44,176,0
万科润园  ,, 2室2厅 , 92.16,120,1
SR国际新城  ,"123.458870231,41.738396671", 2室1厅 , 106.3,99,4
名流印象四期  ,"123.473389421,41.7385789125", 1室1厅 , 61.32,73,0
华锐桃源欣城  ,"123.407480505,41.880991398", 2室2厅 , 91.92,76,0
中海国际社区二期  ,"123.414082403,41.7458402866", 2室1厅 , 84.45,143,0
泰荣湾  ,"123.532310217,41.7544388386", 2室1厅 , 72.63,66,2
世纪枫景汇  ,"123.468306905,41.7330063358", 2室2厅 , 87.37,100,3
第一城F组团  ,"123.353059079,41.8133700476", 2室2厅 , 75.14,80,1
伊丽雅特湾一期  ,"123.447878274,41.7454820611", 5室1厅 , 172.82,185,0
伊丽雅特湾一期  ,"123.447878274,41.7454820611", 2室2厅 , 134.18,145,0
依云北郡B区  ,"123.396080409,41.8674930805", 4室2厅 , 82.8,76,33
地王国际花园  ,"123.447300521,41.7823232424", 4室2厅 , 233.36,385,14
格林豪森  ,"123.450671703,41.8149889653", 4室2厅 , 241.25,185,40
河畔花园  ,"123.44647624,41.7626893176", 4室2厅 , 242.33,165,23
世茂新五里河  ,"123.441323874,41.764121994", 3室2厅 , 169,202,56
绿城全运村百合苑B区  ,"123.477765382,41.6876895352", 4室2厅 , 178.9,258,3
金地长青湾·天阅  ,"123.518265266,41.7599597196", 4室2厅 , 167,220,2
筑景东方  ,"123.482317842,41.8528182663", 2室2厅 , 97,65,2
恒大名都  ,"123.398146408,41.6892931962", 4室2厅 , 174.14,160,3
世茂新五里河  ,"123.441323874,41.764121994", 4室2厅 , 219,328,1
万科铂萃园  ,"123.453252966,41.7653534138", 4室2厅 , 263.5,580,3
华发岭南荟  ,"123.496289684,41.7451555931", 4室4厅 , 251.79,330,2
万科城五期  ,"123.398145174,41.7557053445", 2室2厅 , 102.82,200,43
银亿万万城  ,"123.40646661,41.8912208949", 3室2厅 , 117.1,88,30
锦联左岸  ,"123.477345617,41.8257058204", 2室1厅 , 90.53,73,75
金地棕榈岛  ,"123.523164871,41.7631050611", 2室2厅 , 85,97,8
香檀1917  ,"123.476122921,41.8129691004", 2室2厅 , 103,125,14
第五大道花园  ,"123.469323482,41.7747212688", 2室2厅 , 102,120,3
和泓国际  ,"123.411062535,41.7424075279", 3室2厅 , 143.23,216,13
金地长青湾·天阅  ,"123.518265266,41.7599597196", 5室1厅 , 214.97,355,10
新湖北国之春  ,"123.396634756,41.8157089194", 4室2厅 , 134.18,158,29
